Time, XRP(Price), Cash, Market Value, Shares,
211690, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
211761, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
211831, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
211902, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
211973, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212043, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212114, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212185, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212255, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212326, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212397, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212467, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212538, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212609, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212680, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212751, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212822, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212892, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
212963, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213034, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213104, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213175, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213246, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213317, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213388, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213458, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213529, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213600, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213671, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213741, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213812, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213883, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
213953, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
214024, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
214095, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
214166, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
214236, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
214307, 0.18744414, 538.4905016558365, 632.898718748205, 3376.46575, 
288976, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
288998, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289046, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289069, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289117, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289139, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289188, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289210, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289258, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289281, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289329, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289351, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289399, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289422, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289470, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289492, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289540, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289563, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289611, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289633, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289681, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289704, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289752, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289775, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289823, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289845, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289893, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289916, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289963, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
289986, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290034, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290057, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290104, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290128, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290175, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290198, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290246, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290269, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290316, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290340, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290387, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290410, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290458, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290480, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290528, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290551, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290599, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290622, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290670, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290692, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
290740, 0.1888216, 538.4905016558365, 637.5496652602, 3376.46575, 
331820, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
331891, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
331961, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332032, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332103, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332174, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332245, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332321, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332392, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332462, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332533, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332604, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332675, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332746, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332816, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332887, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
332958, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333029, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333100, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333170, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333241, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333312, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333383, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333454, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333524, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333595, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333666, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333738, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333811, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333882, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
333960, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334030, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334101, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334172, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334242, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334313, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334384, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334454, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334527, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334598, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334668, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334740, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334811, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334882, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
334961, 0.18696316, 538.4905016558365, 631.2747062517699, 3376.46575, 
340608, 0.18709506, 538.4905016558365, 631.720062084195, 3376.46575, 
422640, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
422711, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
422782, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
422853, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
422924, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
422995, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423066, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423137, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423208, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423279, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423350, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423421, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423492, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423563, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423635, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423705, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423777, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423848, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423919, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
423990, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424061, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424132, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424203, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424274, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424345, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424416, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424487, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424558, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424629, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424704, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424775, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424846, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424917, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
424988, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
425059, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
425130, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
425201, 0.17830268, 538.4905016558365, 602.0328921532099, 3376.46575, 
